@relation 'weatherData-weka.filters.unsupervised.attribute.Remove-R1-2,6-7'

@attribute temperature numeric
@attribute pressure numeric
@attribute humidity numeric

@data
8.9,750.7,83
10.6,750.5,72
10.7,750.1,82
10.7,749.6,81
11.2,749.4,91
13.3,748.4,73
12.8,747.5,67
10.9,749.2,75
11.6,752.6,63
12.8,754.6,56
14.8,755.5,39
15.1,756,31
15,756.8,31
13.8,757.2,34
11.8,757.6,43
7.4,757.6,74
7.3,757.4,88
9.6,757.4,68
11.1,757.1,48
13.3,756.7,37
13.1,756.3,36
12.1,755.4,42
10.3,754.4,63
8.2,753.3,79
7.9,753.1,82
7.4,752.7,94
7.4,752.1,90
8,750.8,82
8.4,750.6,86
8.1,750.6,90
8.4,751.5,78
11.1,752.8,58
10.6,754.2,58
10.8,754.8,56
14.4,754.6,40
15.5,754.2,32
14.9,754,37
13.2,753,54
11.1,752.2,73
8.9,751.5,74
10.3,750.2,82
13.3,749.7,86
17.3,749.6,43
19.7,750.5,36
20.2,751.6,40
20.7,752.9,43
15.9,754.6,54
12,756.4,80
10.7,757.7,75
12.9,759.3,55
17.8,760.5,35
20.3,761.6,32
19.4,763,36
19.6,764,48
16.5,764.4,65
11.3,764,82
11.4,764,91
12.9,764,84
16.4,764,68
16.5,763.9,66
15,764.5,73
13.8,764.7,69
13.3,765,65
12.1,765.4,66
11.8,766.8,68
12.7,767.8,72
15.9,768.7,43
18.3,769.7,65
18,771.3,35
16.2,772.6,38
14.5,773.3,42
6.8,773.2,73
6.4,773.5,81
8.4,773.2,58
12.4,773,36
13.6,773.1,35
14.8,773.9,38
13.8,774.6,42
11.2,774.7,52
7.2,774.7,70
7.3,774.1,66
8.7,773.2,45
12,772.4,34
13.8,772.1,34
13.5,772,35
11.6,771.9,41
11.5,770.7,44
9.3,769,61
11.6,767,46
15,765.5,34
17.8,764.7,30
20.1,764.3,30
19.7,763.8,43
17.7,764.2,58
18.5,763.4,71
15.6,763.6,90
16.3,763.4,84
18.5,763.4,75
20.8,763.1,57
21.8,763.5,46
24.5,763.6,41
22.4,764.6,44
19.8,765.2,47
12.2,765.2,86
10.6,765.3,77
13,765.2,76
18.8,764.8,42
19.8,764.9,40
21.8,764.9,39
19.5,766,39
16.4,766.6,50
9.4,767,80
9.2,767,84
10.9,767.4,65
15.3,767.2,43
17.1,767.4,45
16.8,768.3,47
14.9,768.8,49
12.1,768.6,50
8.6,767.6,74
8.7,766.4,73
10.3,765.4,59
12.5,764,48
13.3,762.6,54
14,760.9,52
11,759,78
18.1,755.2,76
17.4,754.7,76
20.5,754.9,59
22.6,755.8,48
25.3,755.8,32
27.9,755.4,26
27.6,757,30
25,758,47
20.8,758.3,65
18,758.6,74
18.4,758.7,66
16,759.1,64
16.7,759.8,54
19.3,760.4,40
21,761.8,33
18.7,762.4,30
14,763.1,55
11.3,763.2,59
10.2,763,56
11.4,763.1,47
16.1,762.9,31
18.8,763,30
18.4,764.2,28
16.7,765.7,32
13.4,766.6,43
9.2,766.6,54
10.2,766.4,47
12.2,766.2,37
15.1,765.6,30
15.9,766,29
15,770.7,32
13,767.9,34
9.6,768.2,40
3.8,767.9,81
4.6,767.2,74
6.2,766.6,56
8.6,765.8,52
10.4,764.8,44
9,764.6,57
8.9,763.7,47
7.6,762.3,56
4.5,760.6,81
5.4,758.6,82
5.7,756.8,88
7.3,754.6,88
9.9,753.2,68
11.8,752.2,60
11.1,751,67
15.2,749.2,86
15.7,751,79
16.2,752,84
17.4,753.3,88
17.5,754.8,83
16.2,756.2,90
15.3,756.4,91
14.9,757.7,96
15.7,758.9,81
15.7,761,59
17.9,763,54
15.1,764,59
20.7,764.2,40
22,764.5,33
21.4,765.5,34
20,766.3,36
14.8,767.2,50
11.7,767.6,43
12.4,767.7,49
13.8,767.6,42
16.3,767.2,34
17.3,767.3,30
16.9,767.8,28
15.7,768.3,27
13.7,768.7,46
8.6,768.4,59
7.2,768.1,56
8.2,767.5,46
10.8,767,46
13.1,766.6,32
12.7,766.2,47
12.1,765.6,36
8.6,764.7,55
6.6,763.6,69
6.8,762.9,66
6.8,762.7,71
7.5,761.8,65
9.3,761.3,63
7.5,760.6,76
6.5,758.6,85
6.6,755.4,91
13,752.2,81
11,752.1,68
11.5,755,54
13.5,756.4,45
12.8,757.5,37
12.7,758.4,40
11.4,757.9,51
9,756.6,59
8.1,754.8,58
8.4,753.1,73
13.4,750.9,71
12.3,750.5,78
14.5,749.4,68
11.8,748.9,71
10.1,748.6,62
7.2,749.6,72
6,751.9,76
8.3,753.8,47
8.4,754.9,46
8.8,756,42
10.8,756.3,33
12.6,757,32
9.8,757.6,31
7.3,757.6,65
2.8,757,94
3.4,756.4,91
4.3,755.7,80
6.1,755.2,61
7.2,754.7,50
7.2,754.5,51
6.9,754,60
7.3,754,54
5.3,753.6,76
5.3,754.1,83
5.6,754.4,85
8,755.3,68
10.2,756.7,44
11,759.2,38
10.6,761.7,37
6.4,763.8,48
3,765.1,76
2.4,765.8,55
5.4,766,34
8.3,765.8,25
10.2,764.9,24
10.7,763.4,24
10.6,761.2,31
8.2,759.7,61
6.6,759.7,77
7.8,761.1,56
7.8,762.4,71
8.9,764,52
12,765.2,32
12.4,766.9,36
10.6,767.4,38
8.2,767.2,51
2.8,766.3,97
4.2,765.1,90
5.2,764.2,88
7.8,763.4,75
11.2,762.8,48
9.9,762.9,50
8.1,762.3,71
6.5,762,83
6.3,762.1,85
8.1,761.9,73
8.6,762.5,73
9.6,763.2,69
12.6,763.9,53
15.5,763.6,49
14.2,763.2,54
11.5,762.4,69
9.4,761.5,79
12.1,760.6,73
10.6,760.7,92
13,760.9,81
14.8,760.7,76
13.1,761.2,76
13.3,761.2,67
12.9,760.1,60
9.2,761,88
9,761.7,88
6.5,762,97
8,761.5,89
9.8,760.9,87
10.9,759.4,85
8.1,759.1,93
8.6,759.2,81
8.2,759.7,75
7.7,760.6,79
8.2,761.2,76
11.2,760.9,56
10.2,760.8,65
9.9,761,68
5.2,760.5,92
4.7,759.2,92
4.7,758,97
4.4,757.3,99
7.4,756.7,78
4.9,755.9,97
6,755.6,97
11,755.2,78
9.9,755,86
10.1,754.4,91
10,753.8,95
11,753.4,92
9.8,753.4,90
10.8,753.3,85
12.2,753.5,78
11.2,753.9,79
8.7,754.4,86
6,754.7,94
3.6,754.8,93
4.3,755.2,89
5.1,756,86
7.9,756.2,77
11.1,756.4,67
14.3,756.7,64
10.2,757.3,76
5.2,757.5,91
1.8,757.2,96
1.6,757.6,96
2.4,757.7,96
3.2,757.3,94
5.5,756.6,86
13,755,68
10.1,754,89
9.1,752.1,93
9.4,751.5,87
9.4,751.6,84
9.5,751.2,79
10.6,751.2,65
10.7,751.2,58
13.7,752.2,33
10.2,755,39
6.1,756.8,52
4.4,758.6,51
2.6,760.3,60
2.4,761.2,60
4.8,761.3,46
9.4,761.4,38
7.2,762.2,55
5.2,762.1,64
2.6,761.2,64
-1.2,759.8,83
0.4,758.8,71
2.4,757.4,58
2.6,756.2,59
4.8,755.2,65
5.4,754.3,54
4,753.8,63
2.4,752.8,68
2,752.4,67
2.5,767,70
3.4,751.4,76
3.3,750.5,80
3,749.6,79
3.2,748.3,84
7.6,746,88
7,745.2,97
3.8,746.1,96
2.9,748.1,94
2.5,750.4,94
2.4,752.7,93
3.2,754.5,91
3.2,757.7,76
4.8,760,59
2.4,761.7,68
0.4,762.2,80
0.8,762.8,85
0.4,762.9,85
3.3,762.5,68
5.7,761.7,56
4.6,761.2,59
3.1,759.6,69
2.4,757.3,79
3.4,755,70
5.2,753.5,60
7.4,753.3,58
7.9,753.3,57
6.9,752.9,67
6.8,752,75
9.6,750.2,71
9.4,749,68
4,749,82
4.8,749,76
5.2,749.5,75
8,750,66
13.8,750.2,49
15.1,751,42
11.3,752.2,53
5.8,752.8,71
4,753.4,82
5.5,753.8,75
6.1,754.5,74
8.5,754.6,64
11.7,754.6,52
12.1,755.4,44
6.9,757,67
4.3,757.3,73
3.4,757.1,73
4.6,757.4,62
6.2,757.6,56
7.4,757.6,48
10.1,757.4,34
9.4,758.5,37
7.8,759.6,44
3,760.4,52
1.2,761,50
2.3,761.3,38
4,761.8,27
5.7,761.7,24
7.4,762.1,18
6.6,762.9,24
5.1,763.2,32
2.6,762.6,32
-4,761.2,82
-3.4,760.1,85
-2,758.8,64
1.2,758.1,34
3.4,757,28
3.3,756.5,29
1.6,755.9,63
-1.4,755.2,76
-2.4,754,80
-0.9,753.1,55
-0.9,752.2,59
-0.4,751.4,59
-0.5,750.2,72
-0.4,749.4,82
-1.5,748.9,90
-1.6,748.4,90
-1.5,747.9,88
-0.9,748.4,88
-0.2,748.8,88
-0.1,749.4,84
0.9,749.5,85
1.1,750.2,88
0.3,750.8,90
-0.2,750.9,94
-0.1,751,98
0.2,751.2,94
1.7,751.2,90
2,751.4,89
3,751.3,74
3.2,752.2,73
5.4,752.5,47
2,753.1,47
1.2,754.4,50
1.2,755.6,52
2.2,756.4,49
3.8,756.9,45
5.8,757.4,34
5.8,758.8,41
3.4,760,47
-0.2,760.4,61
-2.5,760.4,70
-2.7,760.9,78
-1.2,761,70
-0.6,760.6,69
1.3,760,74
2.7,759.8,60
1.5,759.8,60
-1.8,759.4,73
-4,758.2,89
-1.9,756.9,89
-1.1,755.6,87
-0.6,754.3,88
2.8,752.3,52
2.8,750.8,59
1.9,749,62
-0.3,747.2,74
-1.3,745.6,82
-0.5,744.4,84
-0.4,743.6,86
0.3,743.2,80
4.2,741.7,31
5,741.2,30
3.1,740.8,40
-1.2,741.2,61
-2.6,741.6,76
-1.4,742.6,35
-1,743.8,36
-1.7,745,32
0.3,745.5,25
0.1,746.2,35
-2.1,747.1,40
-4.6,747.6,37
-6.2,747.5,35
-5.3,747.9,32
-3.4,747.8,22
-2,747.9,23
-0.3,747.2,24
0,746.9,22
-0.7,746.5,25
-3.1,745.8,49
-4.7,745.3,67
-3.7,745.4,67
-3,745.6,68
-1.5,746,52
-0.3,745.8,53
-0.3,745.7,57
-0.6,745.4,58
-1.6,745.1,66
-1.6,744.4,74
-0.2,744.2,73
0.2,744,73
1.3,743.9,70
2.9,743.2,66
4.8,742.4,65
2.4,741.8,82
0,741.8,92
0.1,741.9,86
0.4,743,86
1.1,744.6,81
1.4,746.7,76
3.9,747.8,61
2.7,749.7,81
2.2,750.5,87
0.9,751.4,88
0.3,753.8,90
-0.5,757,88
-0.4,759.2,74
-0.2,760.3,74
0.8,759.8,75
2,758.4,71
1.4,756.4,79
0.3,753.8,85
0,752.2,84
-0.2,753.8,86
-0.1,757.8,86
-0.1,760.8,74
0.9,762.9,70
1.8,764,60
-0.6,765.2,70
-1.7,765.1,71
-3.6,764.8,71
-4.4,764.5,54
-4.6,764.5,58
-2.3,764.4,35
0.5,763.4,29
1,761.7,27
0.2,759.3,36
-3.3,757.4,57
-2.5,756.4,76
-2.7,757.3,78
-2.3,759,76
-2.4,760.7,82
-1.6,762.7,76
0,764.6,43
-0.2,766,43
-2.5,766.9,63
-5.1,767.6,63
-4.2,767.6,59
-3,767.5,54
-1.4,766.6,47
1.4,764.8,51
1,762.3,73
2.5,758,75
2.7,755,74
1.5,754.3,94
1.8,755.2,94
1.4,757,94
2.3,758.7,93
2.4,760.5,93
2.8,762.2,82
2.8,763.4,79
-0.5,764,96
-2.2,764.5,96
-1.4,765.1,94
-1.8,764.9,94
-0.7,764,87
3.5,763.4,61
2.5,761.8,77
1.7,760.4,78
-0.8,759.2,85
-0.9,757.8,85
-0.8,757,81
-0.7,756.5,81
0.3,755.8,78
1,754.5,77
0.9,752.6,86
1.8,750.2,91
0.9,747.8,96
0.5,746.5,96
0.9,746,96
2,745.9,96
2.3,746.6,94
2.8,746.6,94
2,748,96
1.7,750.7,96
-0.3,753.5,94
0.9,755.7,64
0.6,757,73
-1.9,758,87
-0.4,757.7,75
2,757.4,71
2.2,757,78
1.4,756.1,92
0.8,754.5,98
0.8,752.6,100
1.4,751.7,100
1.4,752,100
2.4,752.5,98
2.5,752.8,93
2.6,754.2,91
1.7,755.3,99
0.6,755.8,100
0.3,756,?
1.2,756,98
1.4,755.7,98
1.7,755.6,98
1.8,756.2,92
2.4,757.6,81
0.8,758.5,79
-0.3,759.8,68
-1.2,761.5,70
-1.4,762.9,74
-3.4,763.7,83
-3.6,764.4,78
-2.5,764.6,76
-1.8,764.9,67
-3.9,764.6,71
-5.7,763.9,75
-4.9,762.4,78
-1.8,760.4,94
-0.4,758.6,92
0.6,757.4,66
0.9,756.4,64
1.4,755.2,60
-0.4,754,72
-1.2,752.6,65
-1.7,751.4,63
-0.4,750.8,67
0.6,749.8,69
0.8,748.2,70
1,746.3,77
0.8,746,88
0,746.2,77
-2.6,747.6,78
-2,748.3,77
-0.7,747.8,75
0.6,747.8,71
-0.4,748.1,75
4.5,747.7,56
2.6,747.4,77
1.3,747.4,90
0.8,747.5,96
-0.3,748.8,98
0.1,752,88
-0.4,754.5,88
0,755.2,98
1.4,754.7,94
1.4,753.2,96
1.7,751.4,96
1.3,750.2,98
0.8,749.6,98
0.4,750.2,98
0,752.4,96
-0.4,755.1,96
-1,757.6,93
-1.4,759.7,90
-3.2,761.7,90
-4.2,763.6,89
-4,765.4,64
-4,767.2,59
-3.7,769.4,56
-2,770.3,50
-0.6,771.7,51
-0.4,772.6,53
-1.9,773.6,63
-5.6,773.3,75
-6.2,773.2,76
-4.6,773.1,72
-4.6,772.4,74
-5.5,771.9,72
-2.6,771.4,61
-2.7,771.2,59
-4.3,771.2,80
-12,770.8,90
-13,770.2,90
-11.6,770,90
-11,770.2,90
-7.4,770.4,74
-5.2,771,71
-4.4,772,74
-9.1,773,82
-13.1,773,90
-13,773,90
-10.8,773.2,90
-7.6,773.4,76
-6.6,773.1,73
-5.3,773.2,65
-4.8,773.2,62
-7,773,74
-9.8,772.6,87
-8.6,771.8,89
-6.3,771.3,86
-5.3,770.8,90
-4.4,770.2,68
-3.6,769.7,69
-3.8,769.6,75
-3.8,769,87
-4.8,768.5,91
-5.2,768.3,85
-4.2,768.3,75
-3.8,768.6,73
-2.5,769,61
-1.4,768.8,60
-1.4,769,70
-2.2,768.8,72
-3,768.8,75
-3.4,768.5,72
-1.9,768.4,69
-1.2,767.9,63
0.1,767.2,62
1.9,766,64
1.4,765.3,67
1.5,763.9,69
0.2,762.4,78
1.2,760.6,77
2,758.7,83
1.6,756.2,92
1.6,752.9,96
1.2,750,98
0.8,748.3,98
1.9,748.2,98
2,?,98
1.7,752.4,98
1.5,754.4,96
1.5,755.6,94
0.1,757,96
2.4,757.6,86
3.5,758.1,74
1,758.5,88
-0.9,758.7,91
-1.3,758.6,90
-1.4,758.8,92
-2.4,758.7,91
-1.4,758.1,92
-1.4,757.6,80
-2.6,757.1,84
-4,756.6,87
-4.8,755.7,88
-5.2,754.9,88
-5,753.8,88
-5.2,753,88
-4.7,752.7,86
-4.3,753.4,75
-4.6,754.9,79
-5.3,757,83
-7,758.9,88
-10.1,760.6,90
-8.2,761.8,95
-5.4,761.8,84
-5,761.7,85
-4.5,760.8,79
-3.5,760.1,78
-4.2,759.2,82
-5.3,758.1,85
-5.1,757,85
-5.2,755.8,83
-4.8,754.9,81
-3.8,753.6,83
-2.8,752,89
-3.4,750.7,92
-3.2,749.4,85
-3.2,748,88
-3.4,746.9,90
-3.2,746.2,88
-3,745.8,82
-2.8,745.4,82
-2.3,744.8,76
-2.1,744.1,75
-2.7,743.8,76
-3.4,743.3,81
-3.2,743.3,85
-2.9,743.2,91
-3,743.8,91
-2.7,744.5,84
-2.4,745.4,85
-2,745.6,83
-2,745.1,89
-0.8,744.2,92
0.6,743.2,90
0.8,742.4,94
1,741,96
1.1,739.4,96
1,737.8,96
1.8,737.1,94
0.8,737.8,98
0.8,739.5,96
1.6,742.5,90
0.9,745.4,94
-0.4,748.3,94
-0.2,752.6,84
0.2,755.6,76
-0.8,757.4,81
-3.8,757.4,91
-2.2,755.6,91
-0.6,753.4,92
-0.2,751.7,96
-0.8,750.4,97
-1,751,93
-0.9,752.2,91
-0.4,753.8,84
-1.6,755.8,82
-2.1,757.5,85
-2.4,759,85
-3.2,760.6,83
-2.8,761.1,82
-1,760.9,81
-0.4,759.8,94
-1.4,758.6,88
-3,758.3,86
-4.2,758.1,87
-4.9,757.7,91
-4.6,757.9,89
-4.2,758,87
-3.7,758,67
-4.5,759.1,70
-5.8,760,77
-9,761.1,79
-11.6,761.7,90
-10.7,762.5,90
-10,763.3,85
-9.4,763.6,82
-8.5,764.2,77
-6.2,764.2,70
-6,764.1,74
-8.4,764.1,80
-9.4,763.2,88
-9.2,762.5,85
-9.6,762.2,85
-9.8,761.1,78
-8.4,761,72
-6.2,760.4,66
-5.6,760.6,72
-9.6,761.2,85
-11.7,761,90
-11.1,761.1,90
-9.4,761.2,91
-9,761.6,88
-8.5,761.7,86
-8.7,761.4,68
-7.6,760.8,65
-11,760.6,75
-15.9,759.8,90
-16.3,758.1,90
-15.3,756.8,91
-13,755.1,80
-10.5,753.4,70
-8.6,751.9,62
-8.5,750.8,62
-11.4,750.8,80
-10.6,756,90
-8.9,750.7,79
-8.2,751.4,81
-7.8,752.3,87
-9,753.7,82
-10.4,755.6,80
-10.4,757.6,80
-12.4,759.8,85
-14.1,761,85
-15.1,762,90
-16.2,763.4,85
-17,763.9,80
-17,764.2,70
-15.8,764.3,70
-15.3,764.6,70
-18.9,765.2,85
-19.9,765.1,85
-18.2,765.4,80
-16.9,766.2,80
-14.8,766.4,80
-12.6,766.6,75
-10.4,766.9,60
-10.4,767.5,60
-12.8,768.8,70
-17.8,769.7,90
-18.5,770.6,90
-17.7,772.2,90
-16.1,773.6,85
-14.2,774.8,70
-11.4,775.8,65
-10.5,777.2,65
-12.4,778,85
-17.1,778.1,90
-19.1,778.7,90
-18.7,779.6,90
-18.5,780.1,85
-18.2,780.8,85
-15.7,781.6,80
-14.6,782,80
-12.3,782.6,80
-17.1,783,90
-16.5,783,90
-15.7,783.3,90
-15,783.7,90
-14.1,784.2,85
-12.3,784.7,75
-10.8,785,75
-12.6,785.4,80
-15.1,785.4,90
-17.4,785.5,90
-15.9,785.4,90
-14,785,90
-12,784,90
-13,782.7,85
-18.1,781.4,80
-19.5,780.6,85
-19.1,780,85
-19.7,779.8,90
-16,779.6,90
-8.6,779,86
-8.9,780,88
-9.2,781.4,73
-9.1,782,76
-13.8,782.8,90
-17.9,782.6,90
-19.3,782.8,85
-18.5,783,85
-17.3,782.8,85
-16,783.2,85
-15.4,783.4,80
-14.5,784,75
-17.1,784.8,85
-18,784.7,85
-17.8,784.6,85
-19.8,784.7,90
-20.4,783.9,90
-18.6,782.6,90
-18.8,782,85
-17.7,780.5,80
-20.1,779.8,90
-22.3,779,89
-21.5,778.8,90
-19.9,779.8,85
-18.9,781.4,85
-20.1,783.7,85
-19.4,785.7,85
-18.4,787,75
-19.7,787.4,85
-19.8,787.3,85
-19.3,787.3,85
-18.5,787.1,85
-18,786.7,80
-17.4,786.5,80
-17.2,785.7,75
-16.4,785.5,75
-17.9,784.9,80
-17.5,784,80
-16.9,783.1,80
-16.7,782.7,80
-15.5,781.6,75
-14.7,781,70
-14.7,781.9,75
-16.4,783.7,80
-20.3,785.8,80
-22.3,787,84
-20.7,786.6,80
-20.5,786.8,80
-19.1,786.8,80
-17.4,787.2,80
-17.2,789.1,80
-17.5,789.6,85
-17.6,790.5,85
-16.6,790.1,85
-16.1,789.8,85
-15.7,789.1,80
-18.5,789.1,85
-17.3,788.4,85
-15.4,788,85
-13.2,788.2,90
-13,788.4,90
-12,788.8,90
-11.2,789.2,80
-8.7,789.7,83
-10.2,790.4,90
-12.4,790.5,90
-12.2,791,85
-12.2,791.5,90
-12.8,791.8,90
-12.5,792.3,80
-12.4,792.3,75
-11.1,792.1,70
-15.3,792,85
-16.5,791.6,85
-15.4,791.1,85
-14.8,791,85
-13.6,790.6,80
-12,790.6,80
-12.8,790.6,75
-12.1,790.4,70
-15.9,790.6,80
-16.4,790.1,85
-15.8,789.5,80
-14.3,789.2,75
-13.4,788.6,75
-12.6,788.2,75
-11.4,787.8,70
-11.2,787.4,70
-13.8,787.7,80
-14.9,786.9,85
-14.8,786.4,82
-13.8,786,79
-13.2,785.4,77
-12.8,784.8,77
-12.6,784.4,73
-11.2,783.6,69
-13.9,783.2,75
-14.2,782,75
-13.5,781,70
-12.6,780.2,70
-11.5,778.9,65
-11.8,777.7,65
-12.2,776.6,70
-11.7,775.7,65
-12,775,70
-11.9,774,70
-11.9,773,70
-11.5,772,65
-11.2,771.3,65
-9.6,770.2,66
-7.8,769.3,75
-6.9,768.5,74
-7.8,767.6,81
-8.7,766.4,79
-8.5,765.2,77
-9.2,764.5,76
-10.2,763.6,75
-11,762.4,75
-11,761.8,70
-10.7,761.2,70
-10.3,760.8,75
-8.5,760.5,80
-6.9,759.9,80
-3.9,758.3,78
-2.8,757.5,82
-3.2,756.4,83
-3.5,755.5,83
-4,754.7,87
-4.1,754.9,91
-3.8,755.9,91
-4.2,757.6,87
-4.1,758.6,80
-4.4,758.4,81
-5.1,758.2,83
-6.1,757.6,81
-6.6,757.2,83
-6.1,757,84
-5.3,757,85
-5.7,757.2,87
-5.1,757,83
-4.7,756.8,81
-4.8,756.3,78
-4.8,755.6,76
-4.8,755,81
-5,753.8,81
-5.6,753,84
-5.9,752.6,84
-6.5,752.3,91
-6.7,752.8,83
-6.2,753.6,76
-5.9,754.6,76
-5.5,756.4,82
-5.5,758,82
-5.3,759.4,80
-4.7,761,83
-5.2,762.8,85
-5.9,764.8,86
-5.3,764.9,87
-4.9,765.1,85
-5.3,765.4,87
-4.7,764.8,89
-4.5,764.6,91
-3.6,764.7,94
-2.9,764.7,91
-2.3,764.8,89
-1.6,765.4,86
-1.3,765.5,86
-1.4,766.2,86
-1.9,766,87
-1.9,766,86
-1.7,765.8,86
-2,765.6,86
-2.1,765.3,85
-2.4,764.9,82
-1.5,764.6,78
-2.3,764.6,74
-1.2,764,84
-1.1,763.1,91
-1.8,762.5,89
-2.1,762,85
-2.1,761.6,81
-1.4,762,76
-0.5,761.6,81
-1,761.5,89
-1.2,760.3,93
-1.1,758.9,91
-0.8,757.3,89
-0.3,755.6,90
-0.3,753.2,88
-0.6,751,90
-0.4,748.7,88
-0.7,746.8,90
-0.7,744.5,86
-0.5,742.6,86
-0.5,740.5,81
-0.1,738.7,80
0.1,736.5,76
0.3,735.1,74
0.3,733.2,78
0.2,731.7,90
0.8,729.8,90
1.3,728.4,92
1.1,728.1,94
0.2,730.2,96
-0.6,734.8,92
0.3,740.6,86
1.1,744.9,86
0.8,747.6,88
-0.6,748.6,92
-1.1,749.3,91
0.2,747.6,92
0.5,745.5,96
0.1,747.3,96
0.1,?,96
0.7,753.3,94
0,756.4,88
-1.3,758.5,88
-2.5,760.4,89
-2.5,761.2,87
-3.3,761.7,88
-3.7,762.1,87
-2.7,761.8,86
-1.7,761,86
-0.9,760.3,91
-0.5,759.6,92
-1.9,759.3,89
-2.2,759.2,89
-1.9,759.4,86
-1.7,759.7,86
-1.4,760.3,88
-1.7,760.9,90
-2.2,761.6,89
-2.3,761.8,91
-2.1,762.2,91
-2.5,762.5,91
-3,762.4,83
-3.7,762.4,83
-3.3,761.6,81
-2.4,760.2,76
-1.9,758.7,75
-3.2,756.3,81
-2.9,753.4,82
-2.1,750.4,89
-1.5,748,92
-0.1,746.9,82
-0.7,746.6,86
-0.7,746.1,81
-2,746.8,80
-1.3,746.3,81
-0.2,745.6,88
0.6,744.5,96
1.7,743.6,92
2.3,743.5,85
2.4,742.8,87
2.3,742.2,91
1.9,741.4,91
1.3,740.1,92
1.1,739.4,90
1.6,?,83
2.2,737.8,82
2.3,736.4,82
2.2,735.4,84
2.2,734.4,85
-0.4,734.7,?
2.7,734.4,77
2.8,734.6,81
2.5,734.4,89
2.3,735.2,85
2.7,737.6,86
1.7,740,89
1.5,741.4,89
0.3,743.6,90
1.1,746.9,86
1.1,749.8,92
0.7,752.1,94
0.6,752.8,92
0.1,753.4,96
-0.9,753.7,95
-1.1,753.6,93
-1.7,754,92
-2,754.7,91
-2.6,755.3,89
-2.7,756.7,80
-2.9,758.1,77
-3.9,759.1,80
-3.5,760.3,81
-3.8,761.4,85
-3.5,761.8,90
-3.7,761.7,89
-3.2,761.8,90
-3.1,761.8,93
-3.9,761.3,96
-2.9,761,93
-2.9,760.4,88
-1.7,759.4,86
-2.6,758.9,87
-4.5,758.1,89
-2.9,757,86
-3.2,756.3,83
-3,755.7,83
-2.3,754.8,83
-1.1,753.7,81
0.3,752.2,92
1.5,751,89
1.5,749.7,89
1.7,748.6,87
1.9,747.8,87
2.6,746.7,84
2.5,745.8,84
2.6,744.8,81
3.7,743.2,78
3.3,743,80
3.5,742.1,73
3.7,742,80
4.1,742.7,80
4.3,743.5,80
4.5,743.8,84
3.8,745,87
3.2,746,90
2.3,747.4,89
1.5,749.1,85
1,752.2,83
1.1,756.1,81
0.7,758.1,79
1.3,758.6,74
1.3,758,72
1.5,757.8,61
0.9,757,51
1.2,754.7,56
1.9,752.6,57
2.4,749.8,56
1.3,746.8,76
3.7,744.9,57
4.3,743.2,73
5.5,741.3,83
6.5,741.4,91
4.2,743.8,95
3.2,748.3,74
2.6,751.9,77
3.4,752.6,63
4.4,750.4,69
5.5,746.2,71
5,740.1,83
6.5,737,72
3.6,736.7,93
2.6,741.3,93
2.7,748.8,89
2.1,753,89
0.9,754.6,90
0.3,755.8,80
0.1,757.2,92
1.3,756.8,92
1.5,755.4,94
0.6,754.7,92
0.7,754.3,92
0.1,753.8,94
-0.3,753.5,92
-0.7,753.8,92
-1.7,753.9,91
-1.9,754.6,87
-2.4,755.7,86
-1.7,757.4,78
-1.8,759,81
-0.4,760.4,80
-0.5,761.5,84
-0.3,762,92
0,762.8,94
0.3,762.6,92
-0.1,762.4,94
-0.4,762.5,94
-1.7,762.6,91
-1.3,762.3,90
-0.7,762,92
-1.1,761.6,98
-0.6,761.4,94
-0.5,760.9,98
-0.4,760.7,96
0.1,760.2,94
0.1,759.8,96
0,759.5,94
-1.1,759.3,94
-1,758.8,94
-1.4,759,96
-1.5,759.1,92
-1,759.1,85
-0.4,759.7,84
0.4,759.8,80
1.3,759.5,77
2.1,758.9,73
3.3,757.8,71
3.4,757,74
2.7,755.3,81
2,754.3,83
1.7,753.4,85
2.1,752.3,83
2.1,751.1,85
1.8,750.2,85
2.5,749.8,82
2.1,749,85
3,747.7,81
2.9,746.8,82
3.3,746.3,83
3,745.4,88
2.6,744.9,87
2.1,744.7,83
2,745,83
2.6,745.9,82
3.7,745.7,81
4.6,746.1,81
5.1,746.4,88
5.3,746.1,88
4.7,746,87
4.4,746.1,90
2.6,746.3,94
1.1,747.2,92
1.4,747,88
1.1,746,96
0.8,746,96
1.2,747.4,94
2.5,749.2,87
1.9,751.3,85
2.1,752.4,87
1.8,753.3,87
2.6,753.2,84
3.5,752.9,83
4.1,752.7,78
4.6,752.7,84
4.1,751.4,85
5.3,748.6,83
6.5,747.7,81
5.3,748.9,89
4.9,750.4,89
4.1,753.2,87
3.5,755,88
3.3,754.9,90
3.3,754,91
3,753.2,91
3.1,752.9,91
2.3,753.2,87
2.3,753.4,82
2,754.2,83
1.9,755.2,85
1.7,755.3,89
2.1,755.2,91
1.9,754.2,89
1.5,753.7,90
1.1,753.8,88
1.1,754.4,83
0.6,755.8,83
0.8,757,83
1.7,758,85
2.7,758.2,84
2,758.5,92
1.4,758.3,90
0.5,758,85
0.9,756.4,73
0.8,754.9,86
1.1,752.7,88
0.9,751.1,96
1.9,750.2,91
2.2,749.3,85
2.8,747.7,88
2.3,746.2,87
2,745,87
1.7,744.2,87
2,743.8,83
1.8,743.5,89
2.1,743.1,83
2.2,744.2,82
2.1,745,82
