@RELATION weatherData

@ATTRIBUTE 'date' DATE 'dd.MM.yyyy'
@ATTRIBUTE 'time' DATE 'HH:mm'
@ATTRIBUTE 'temperature' NUMERIC
@ATTRIBUTE 'pressure' NUMERIC
@ATTRIBUTE 'deltaPressure' NUMERIC
@ATTRIBUTE 'humidity' NUMERIC
@ATTRIBUTE 'health_influence' {negative_influence, positive_influence, dangerous_influence}
@ATTRIBUTE 'dropPressure' {no, yes}


@DATA
'26.04.2008','12:00',12.4,767.3,0.9,33,negative_influence,no
'25.04.2008','12:00',10.3,764.4,2.9,38,negative_influence,no
'24.04.2008','12:00',8.3,762.4,2.0,60,negative_influence,no
'23.04.2008','12:00',8.5,766.6,4.2,35,negative_influence,no
'22.04.2008','12:00',7.9,765.7,0.9,33,negative_influence,no
'21.04.2008','12:00',9.9,760.8,4.9,36,negative_influence,no
'20.04.2008','12:00',6.7,761.4,0.6,39,negative_influence,no
'19.04.2008','12:00',5.7,753.5,7.9,80,positive_influence,no
'18.04.2008','12:00',3.8,753.6,0.1,90,negative_influence,no
'17.04.2008','12:00',7.8,762.0,8.4,65,negative_influence,no
'16.04.2008','12:00',3.0,768.0,6.0,79,negative_influence,no
'15.04.2008','12:00',3.3,765.6,2.4,76,negative_influence,no
'14.04.2008','12:00',4.7,751.8,13.8,97,negative_influence,yes
'13.04.2008','12:00',7.0,755.4,3.6,63,positive_influence,no
'12.04.2008','12:00',5.8,761.4,6.0,68,negative_influence,no
'11.04.2008','12:00',3.8,751.4,10.0,93,negative_influence,yes
'10.04.2008','12:00',5.1,752.1,0.7,86,negative_influence,no
'09.04.2008','12:00',3.9,745.7,6.4,87,negative_influence,no
'08.04.2008','12:00',10.7,749.6,3.9,72,positive_influence,no
'07.04.2008','12:00',11.4,757.8,8.2,76,positive_influence,no
'06.04.2008','12:00',9.9,757.4,0.4,55,positive_influence,no
'05.04.2008','12:00',10.6,757.6,0.2,48,positive_influence,no
'04.04.2008','12:00',5.1,761.5,3.9,63,negative_influence,no
'03.04.2008','12:00',11.0,765.2,3.7,34,negative_influence,no
'02.04.2008','12:00',9.7,766.0,0.8,32,negative_influence,no
'01.04.2008','12:00',11.6,769.7,3.7,39,negative_influence,no
'31.03.2008','12:00',10.3,770.5,0.8,49,negative_influence,no
'30.03.2008','12:00',5.9,770.6,0.1,55,negative_influence,no
'29.03.2008','12:00',4.9,771.5,0.9,52,negative_influence,no
'28.03.2008','12:00',1.8,758.4,13.1,71,positive_influence,yes
'27.03.2008','12:00',-0.5,743.9,14.5,74,positive_influence,yes
'26.03.2008','12:00',1.1,727.9,16.0,88,negative_influence,yes
'25.03.2008','12:00',-0.6,748.4,20.5,56,positive_influence,yes
'24.03.2008','12:00',-1.3,746.8,1.6,70,positive_influence,no
'23.03.2008','12:00',1.8,737.2,9.6,98,negative_influence,no
'22.03.2008','12:00',-0.8,747.3,10.1,63,positive_influence,yes
'21.03.2008','12:00',-3.5,745.0,2.3,69,positive_influence,no
'20.03.2008','12:00',-2.0,745.6,0.6,73,positive_influence,no
'19.03.2008','12:00',-0.3,748.0,2.4,84,negative_influence,no
'18.03.2008','12:00',1.6,748.8,0.8,90,negative_influence,no
'17.03.2008','12:00',1.0,749.1,0.3,77,positive_influence,no
'16.03.2008','12:00',0.9,749.0,0.1,86,negative_influence,no
'15.03.2008','12:00',1.9,748.6,0.4,94,negative_influence,no
'14.03.2008','12:00',4.8,746.0,2.6,86,negative_influence,no
'13.03.2008','12:00',2.6,742.6,3.4,98,negative_influence,no
'12.03.2008','12:00',2.9,749.3,6.7,79,positive_influence,no
'11.03.2008','12:00',5.4,756.5,7.2,80,positive_influence,no
'10.03.2008','12:00',5.9,757.0,0.5,65,positive_influence,no
'09.03.2008','12:00',1.4,757.7,0.7,96,negative_influence,no
'08.03.2008','12:00',0.0,759.4,1.7,68,positive_influence,no
'07.03.2008','12:00',0.9,743.3,16.1,96,negative_influence,yes
'06.03.2008','12:00',-1.2,750.8,7.5,73,positive_influence,no
'05.03.2008','12:00',-4.8,749.8,1.0,88,negative_influence,no
'04.03.2008','12:00',-3.7,740.8,9.0,85,negative_influence,no
'03.03.2008','12:00',-3.4,738.0,2.8,85,negative_influence,no
'02.03.2008','12:00',-1.0,734.2,3.8,85,negative_influence,no
'01.03.2008','12:00',0.1,743.0,8.8,92,negative_influence,no
'29.02.2008','12:00',-2.0,750.7,7.7,79,positive_influence,no
'28.02.2008','12:00',1.8,738.4,12.3,91,negative_influence,yes
'27.02.2008','12:00',2.5,738.1,0.3,96,negative_influence,no
'26.02.2008','12:00',1.6,748.8,10.7,83,negative_influence,yes
'25.02.2008','12:00',1.7,740.5,8.3,98,negative_influence,no
'24.02.2008','12:00',-3.9,753.3,12.8,69,positive_influence,yes
'23.02.2008','12:00',1.1,734.5,18.8,96,negative_influence,yes
'22.02.2008','12:00',1.7,734.8,0.3,98,negative_influence,no
'21.02.2008','12:00',-2.5,758.2,23.4,89,negative_influence,yes
'20.02.2008','12:00',-2.8,758.2,0.0,89,negative_influence,no
'19.02.2008','12:00',-4.2,755.1,3.1,70,positive_influence,no
'18.02.2008','12:00',-2.2,753.8,1.3,87,negative_influence,no
'17.02.2008','12:00',-2.2,754.4,0.6,96,negative_influence,no
'16.02.2008','12:00',-7.1,775.7,21.3,82,negative_influence,yes
'15.02.2008','12:00',-5.8,764.8,10.9,69,negative_influence,yes
'14.02.2008','12:00',-1.4,759.3,5.5,60,positive_influence,no
'12.02.2008','12:00',0.1,776.6,17.3,92,negative_influence,yes
'11.02.2008','12:00',2.8,775.7,0.9,84,negative_influence,no
'10.02.2008','12:00',2.4,776.7,1.0,94,negative_influence,no
'09.02.2008','12:00',2.3,776.6,0.1,99,negative_influence,no
'08.02.2008','12:00',2.5,770.7,5.9,98,negative_influence,no
'07.02.2008','12:00',1.2,764.6,6.1,90,negative_influence,no
'06.02.2008','12:00',1.1,762.4,2.2,92,negative_influence,no
'05.02.2008','12:00',0.3,763.4,1.0,86,negative_influence,no
'04.02.2008','12:00',-0.4,762.7,0.7,90,negative_influence,no
'03.02.2008','12:00',-1.5,750.8,11.9,92,negative_influence,yes
'02.02.2008','12:00',2.3,745.3,5.5,91,negative_influence,no
'01.02.2008','12:00',0.1,755.1,9.8,72,positive_influence,no
'31.01.2008','12:00',1.9,748.4,6.7,91,negative_influence,no
'30.01.2008','12:00',2.2,757.4,9.0,96,negative_influence,no
'29.01.2008','12:00',-0.1,761.0,3.6,90,negative_influence,no
'28.01.2008','12:00',-4.3,763.4,2.4,89,negative_influence,no
'27.01.2008','12:00',-1.3,743.1,20.3,90,negative_influence,yes
'26.01.2008','12:00',?,739.8,3.3,?,?,no
'25.01.2008','12:00',2.4,746.9,7.1,99,negative_influence,no
'24.01.2008','12:00',-1.1,765.4,18.5,76,negative_influence,yes
'23.01.2008','12:00',-1.4,759.3,6.1,90,negative_influence,no
'22.01.2008','12:00',0.6,743.3,16.0,98,negative_influence,yes
'21.01.2008','12:00',2.3,746.8,3.5,91,negative_influence,no
'20.01.2008','12:00',1.8,743.0,3.8,98,negative_influence,no
'19.01.2008','12:00',1.5,754.4,11.4,87,negative_influence,yes
'18.01.2008','12:00',1.1,763.8,9.4,94,negative_influence,no
'17.01.2008','12:00',1.9,761.6,2.2,85,negative_influence,no
'16.01.2008','12:00',2.0,758.6,3.0,92,negative_influence,no
'15.01.2008','12:00',1.8,759.1,0.5,85,negative_influence,no
'14.01.2008','12:00',3.0,760.7,1.6,81,negative_influence,no
'13.01.2008','12:00',1.9,752.3,8.4,87,negative_influence,no
'12.01.2008','12:00',3.4,755.1,2.8,85,negative_influence,no
'11.01.2008','12:00',1.0,755.3,0.2,94,negative_influence,no
'10.01.2008','12:00',-0.1,759.5,4.2,86,negative_influence,no
'09.01.2008','12:00',-6.0,762.4,2.9,86,negative_influence,no
'08.01.2008','12:00',-7.0,765.9,3.5,82,negative_influence,no
'07.01.2008','12:00',-6.9,767.8,1.9,69,negative_influence,no
'06.01.2008','12:00',-15.0,774.8,7.0,75,negative_influence,no
'05.01.2008','12:00',-13.2,786.2,11.4,80,negative_influence,yes
'04.01.2008','12:00',-12.6,793.0,6.8,70,negative_influence,no
'03.01.2008','12:00',-11.8,791.3,1.7,80,negative_influence,no
'02.01.2008','12:00',-5.7,788.1,3.2,67,negative_influence,no
'01.01.2008','12:00',-0.4,779.4,8.7,86,negative_influence,no
'31.12.2007','12:00',1.4,768.5,10.9,85,negative_influence,yes
'30.12.2007','12:00',2.9,756.8,11.7,79,positive_influence,yes
'29.12.2007','12:00',2.7,756.1,0.7,91,negative_influence,no
'28.12.2007','12:00',-1.0,762.2,6.1,91,negative_influence,no
'27.12.2007','12:00',-0.5,768.8,6.6,86,negative_influence,no
'26.12.2007','12:00',-0.1,767.2,1.6,94,negative_influence,no
'25.12.2007','12:00',2.1,764.5,2.7,78,negative_influence,no
'24.12.2007','12:00',1.4,765.3,0.8,83,negative_influence,no
'23.12.2007','12:00',0.5,767.6,2.3,80,negative_influence,no
'22.12.2007','12:00',2.3,758.9,8.7,84,negative_influence,no
'21.12.2007','12:00',2.3,760.0,1.1,96,negative_influence,no
'20.12.2007','12:00',3.6,756.8,3.2,73,positive_influence,no
'19.12.2007','12:00',0.1,767.8,11.0,100,negative_influence,yes
'18.12.2007','12:00',1.1,768.6,0.8,98,negative_influence,no
'17.12.2007','12:00',-0.3,773.6,5.0,98,negative_influence,no
'16.12.2007','12:00',0.0,776.8,3.2,96,negative_influence,no
'15.12.2007','12:00',0.5,774.8,2.0,96,negative_influence,no
'14.12.2007','12:00',-1.9,777.5,2.7,92,negative_influence,no
'13.12.2007','12:00',0.2,774.2,3.3,88,negative_influence,no
'12.12.2007','12:00',1.1,769.5,4.7,81,negative_influence,no
'11.12.2007','12:00',4.6,764.2,5.3,93,negative_influence,no
'10.12.2007','12:00',2.8,759.4,4.8,86,negative_influence,no
'09.12.2007','12:00',4.4,752.9,6.5,79,positive_influence,no
'08.12.2007','12:00',3.3,747.2,5.7,88,negative_influence,no
'07.12.2007','12:00',1.9,752.1,4.9,87,negative_influence,no
'06.12.2007','12:00',3.3,756.0,3.9,86,negative_influence,no
'05.12.2007','12:00',0.1,756.2,0.2,84,negative_influence,no
'04.12.2007','12:00',2.5,742.8,13.4,95,negative_influence,yes
'03.12.2007','12:00',-3.0,748.0,5.2,91,negative_influence,no
'02.12.2007','12:00',-6.2,755.8,7.8,89,negative_influence,no
'01.12.2007','12:00',-2.7,759.0,3.2,77,positive_influence,no
'30.11.2007','12:00',-3.8,748.5,10.5,85,negative_influence,yes
'29.11.2007','12:00',-4.3,748.6,0.1,89,negative_influence,no
'28.11.2007','12:00',-2.1,748.7,0.1,86,negative_influence,no
'27.11.2007','12:00',1.1,745.8,2.9,98,negative_influence,no
'26.11.2007','12:00',1.3,747.4,1.6,90,negative_influence,no
'25.11.2007','12:00',-1.8,754.4,7.0,94,negative_influence,no
'24.11.2007','12:00',-1.1,761.0,6.6,93,negative_influence,no
'23.11.2007','12:00',1.0,756.7,4.3,94,negative_influence,no
'22.11.2007','12:00',-0.8,760.7,4.0,94,negative_influence,no
'21.11.2007','12:00',1.2,765.1,4.4,86,negative_influence,no
'20.11.2007','12:00',-2.7,764.7,0.4,76,negative_influence,no
'19.11.2007','12:00',1.3,759.0,5.7,96,negative_influence,no
'18.11.2007','12:00',-1.9,764.8,5.8,81,negative_influence,no
'17.11.2007','12:00',-6.5,760.2,4.6,83,negative_influence,no
'16.11.2007','12:00',-0.1,753.8,6.4,100,negative_influence,no
'15.11.2007','12:00',-4.0,759.1,5.3,71,positive_influence,no
'14.11.2007','12:00',-3.0,755.5,3.6,82,negative_influence,no
'13.11.2007','12:00',-3.9,758.4,2.9,80,positive_influence,no
'12.11.2007','12:00',-1.5,755.5,2.9,76,positive_influence,no
'11.11.2007','12:00',1.3,748.6,6.9,98,negative_influence,no
'10.11.2007','12:00',0.2,748.9,0.3,84,negative_influence,no
'09.11.2007','12:00',1.0,752.3,3.4,86,negative_influence,no
'08.11.2007','12:00',0.1,753.2,0.9,88,negative_influence,no
'07.11.2007','12:00',-2.9,753.5,0.3,82,negative_influence,no
'06.11.2007','12:00',-1.7,762.7,9.2,78,negative_influence,no
'05.11.2007','12:00',-0.5,770.8,8.1,80,negative_influence,no
'04.11.2007','12:00',1.2,761.0,9.8,79,negative_influence,no
'03.11.2007','12:00',1.6,756.2,4.8,69,positive_influence,no
'02.11.2007','12:00',3.9,751.7,4.5,78,positive_influence,no
'01.11.2007','12:00',4.7,753.6,1.9,89,negative_influence,no
'31.10.2007','12:00',5.5,760.3,6.7,86,negative_influence,no
'30.10.2007','12:00',7.7,764.0,3.7,83,negative_influence,no
'29.10.2007','12:00',5.9,766.4,2.4,88,negative_influence,no
'28.10.2007','12:00',6.1,772.3,5.9,91,negative_influence,no
'27.10.2007','12:00',4.7,776.0,3.7,93,negative_influence,no
'26.10.2007','12:00',6.9,776.9,0.9,79,negative_influence,no
'25.10.2007','12:00',5.6,776.3,0.6,80,negative_influence,no
'24.10.2007','12:00',5.9,777.1,0.8,74,negative_influence,no
'23.10.2007','12:00',5.3,776.9,0.2,88,negative_influence,no
'22.10.2007','12:00',2.9,776.7,0.2,94,negative_influence,no
'21.10.2007','12:00',5.2,773.2,3.5,75,negative_influence,no
'20.10.2007','12:00',4.8,770.0,3.2,90,negative_influence,no
'19.10.2007','12:00',7.1,759.3,10.7,84,negative_influence,yes
'18.10.2007','12:00',9.4,750.9,8.4,91,negative_influence,no
'17.10.2007','12:00',11.7,754.1,3.2,83,negative_influence,no
'16.10.2007','12:00',8.1,759.2,5.1,84,negative_influence,no
'15.10.2007','12:00',4.1,758.0,1.2,93,negative_influence,no
'14.10.2007','12:00',5.9,767.4,9.4,70,negative_influence,no
'13.10.2007','12:00',3.7,761.9,5.5,87,negative_influence,no
'12.10.2007','12:00',3.1,751.8,10.1,93,negative_influence,yes
'11.10.2007','12:00',6.9,761.2,9.4,72,negative_influence,no
'10.10.2007','12:00',7.1,759.1,2.1,85,negative_influence,no
'09.10.2007','12:00',9.6,752.3,6.8,96,negative_influence,no
'08.10.2007','12:00',11.3,755.7,3.4,78,positive_influence,no
'07.10.2007','12:00',9.8,764.2,8.5,91,negative_influence,no
'06.10.2007','12:00',11.7,766.5,2.3,89,negative_influence,no
'05.10.2007','12:00',11.1,764.0,2.5,92,negative_influence,no
'04.10.2007','12:00',15.6,765.2,1.2,73,negative_influence,no
'03.10.2007','12:00',13.0,763.2,2.0,96,negative_influence,no
'02.10.2007','12:00',14.3,767.0,3.8,79,negative_influence,no
'01.10.2007','12:00',18.4,767.8,0.8,63,negative_influence,no
'30.09.2007','12:00',18.6,772.0,4.2,69,negative_influence,no
'29.09.2007','12:00',15.9,771.5,0.5,81,negative_influence,no
'28.09.2007','12:00',12.1,770.2,1.3,99,negative_influence,no
'27.09.2007','12:00',13.5,764.6,5.6,75,negative_influence,no
'26.09.2007','12:00',15.7,764.8,0.2,69,negative_influence,no
'25.09.2007','12:00',17.5,766.6,1.8,63,negative_influence,no
'24.09.2007','12:00',13.0,767.9,1.3,78,negative_influence,no
'23.09.2007','12:00',13.6,765.0,2.9,82,negative_influence,no
'22.09.2007','12:00',15.4,761.3,3.7,75,negative_influence,no
'21.09.2007','12:00',13.4,763.0,1.7,81,negative_influence,no
'20.09.2007','12:00',12.6,762.1,0.9,59,negative_influence,no
'19.09.2007','12:00',14.3,746.1,16.0,94,negative_influence,yes
'18.09.2007','12:00',16.1,754.1,8.0,72,positive_influence,no
'17.09.2007','12:00',11.1,754.0,0.1,59,positive_influence,no
'16.09.2007','12:00',11.0,748.0,6.0,84,negative_influence,no
'15.09.2007','12:00',11.7,749.1,1.1,64,positive_influence,no
'14.09.2007','12:00',11.1,760.0,10.9,66,positive_influence,yes
'13.09.2007','12:00',12.0,752.4,7.6,70,positive_influence,no
'12.09.2007','12:00',13.1,759.0,6.6,51,positive_influence,no
'11.09.2007','12:00',10.9,760.7,1.7,65,negative_influence,no
'10.09.2007','12:00',11.2,754.8,5.9,68,positive_influence,no
'09.09.2007','12:00',12.5,758.1,3.3,59,positive_influence,no
'08.09.2007','12:00',13.8,758.4,0.3,61,positive_influence,no
'07.09.2007','12:00',12.5,757.4,1.0,60,positive_influence,no
'06.09.2007','12:00',16.3,762.9,5.5,62,negative_influence,no
'05.09.2007','12:00',16.4,763.3,0.4,77,negative_influence,no
'04.09.2007','12:00',12.3,753.3,10.0,85,negative_influence,yes
'03.09.2007','12:00',14.6,746.8,6.5,84,negative_influence,no
'02.09.2007','12:00',13.1,753.0,6.2,60,positive_influence,no
'01.09.2007','12:00',9.7,752.6,0.4,76,positive_influence,no
'31.08.2007','12:00',12.3,750.9,1.7,65,positive_influence,no
'30.08.2007','12:00',13.5,750.3,0.6,57,positive_influence,no
'29.08.2007','12:00',11.9,744.8,5.5,94,negative_influence,no
'28.08.2007','12:00',15.1,748.8,4.0,66,positive_influence,no
'27.08.2007','12:00',15.5,753.0,4.2,55,positive_influence,no
'26.08.2007','12:00',18.1,753.2,0.2,74,positive_influence,no
'25.08.2007','12:00',20.5,758.4,5.2,78,positive_influence,no
'24.08.2007','12:00',20.8,757.4,1.0,92,negative_influence,no
'23.08.2007','12:00',22.0,765.1,7.7,73,negative_influence,no
'22.08.2007','12:00',24.4,763.2,1.9,72,negative_influence,no
'21.08.2007','12:00',19.9,767.1,3.9,82,negative_influence,no
'20.08.2007','12:00',20.6,767.0,0.1,54,negative_influence,no
'19.08.2007','12:00',19.5,764.2,2.8,55,negative_influence,no
'18.08.2007','12:00',19.1,759.6,4.6,64,positive_influence,no
'17.08.2007','12:00',23.7,755.6,4.0,70,positive_influence,no
'16.08.2007','12:00',26.7,755.8,0.2,66,positive_influence,no
'15.08.2007','12:00',26.0,755.2,0.6,54,positive_influence,no
'14.08.2007','12:00',30.3,756.8,1.6,34,negative_influence,no
'13.08.2007','12:00',28.3,757.7,0.9,40,positive_influence,no
'12.08.2007','12:00',27.8,760.2,2.5,40,negative_influence,no
'11.08.2007','12:00',27.1,763.1,2.9,40,negative_influence,no
'10.08.2007','12:00',25.8,765.0,1.9,40,negative_influence,no
'09.08.2007','12:00',24.5,768.6,3.6,43,negative_influence,no
'08.08.2007','12:00',25.8,768.2,0.4,44,negative_influence,no
'07.08.2007','12:00',25.8,765.5,2.7,48,negative_influence,no
'06.08.2007','12:00',23.3,763.2,2.3,65,negative_influence,no
'05.08.2007','12:00',24.7,761.2,2.0,47,negative_influence,no
'04.08.2007','12:00',21.2,760.1,1.1,59,negative_influence,no
'03.08.2007','12:00',22.4,762.2,2.1,61,negative_influence,no
'02.08.2007','12:00',20.8,762.1,0.1,59,negative_influence,no
'01.08.2007','12:00',16.9,756.4,5.7,72,positive_influence,no
'31.07.2007','12:00',16.1,750.1,6.3,64,positive_influence,no
'30.07.2007','12:00',19.5,753.7,3.6,61,positive_influence,no
'29.07.2007','12:00',19.5,754.1,0.4,60,positive_influence,no
'28.07.2007','12:00',19.7,752.9,1.2,64,positive_influence,no
'27.07.2007','12:00',18.7,751.9,1.0,84,negative_influence,no
'26.07.2007','12:00',19.5,746.2,5.7,72,positive_influence,no
'25.07.2007','12:00',20.6,747.4,1.2,72,positive_influence,no
'24.07.2007','12:00',20.0,755.2,7.8,66,positive_influence,no
'23.07.2007','12:00',22.2,758.7,3.5,46,positive_influence,no
'22.07.2007','12:00',19.7,761.7,3.0,61,negative_influence,no
'21.07.2007','12:00',17.9,760.6,1.1,61,negative_influence,no
'20.07.2007','12:00',15.7,758.2,2.4,76,positive_influence,no
'19.07.2007','12:00',19.5,753.2,5.0,65,positive_influence,no
'18.07.2007','12:00',21.9,756.4,3.2,75,positive_influence,no
'17.07.2007','12:00',22.4,760.3,3.9,57,negative_influence,no
'16.07.2007','12:00',18.1,756.0,4.3,82,negative_influence,no
'15.07.2007','12:00',18.0,755.0,1.0,83,negative_influence,no
'14.07.2007','12:00',18.4,752.4,2.6,87,negative_influence,no
'13.07.2007','12:00',19.5,755.6,3.2,74,positive_influence,no
'12.07.2007','12:00',18.7,756.2,0.6,75,positive_influence,no
'11.07.2007','12:00',22.2,753.2,3.0,50,positive_influence,no
'10.07.2007','12:00',18.1,752.6,0.6,79,positive_influence,no
'09.07.2007','12:00',20.8,748.6,4.0,74,positive_influence,no
'08.07.2007','12:00',19.1,744.5,4.1,66,positive_influence,no
'07.07.2007','12:00',19.4,742.1,2.4,63,positive_influence,no
'06.07.2007','12:00',19.5,746.8,4.7,82,negative_influence,no
'05.07.2007','12:00',19.7,754.1,7.3,64,positive_influence,no
'04.07.2007','12:00',25.7,757.1,3.0,47,positive_influence,no
'03.07.2007','12:00',21.3,758.2,1.1,68,positive_influence,no
'02.07.2007','12:00',20.9,758.2,0.0,53,positive_influence,no
'01.07.2007','12:00',20.9,760.6,2.4,51,negative_influence,no
'30.06.2007','12:00',17.7,758.7,1.9,68,positive_influence,no
'29.06.2007','12:00',16.6,751.6,7.1,71,positive_influence,no
'28.06.2007','12:00',17.5,747.5,4.1,54,positive_influence,no
'27.06.2007','12:00',15.8,741.3,6.2,83,negative_influence,no
'26.06.2007','12:00',12.3,744.3,3.0,83,negative_influence,no
'25.06.2007','12:00',18.1,746.3,2.0,69,positive_influence,no
'24.06.2007','12:00',19.9,755.0,8.7,46,positive_influence,no
'23.06.2007','12:00',16.8,757.0,2.0,58,positive_influence,no
'22.06.2007','12:00',15.5,759.6,2.6,50,positive_influence,no
'21.06.2007','12:00',16.3,760.0,0.4,69,positive_influence,no
'20.06.2007','12:00',17.3,759.1,0.9,54,positive_influence,no
'19.06.2007','12:00',17.0,753.4,5.7,60,positive_influence,no
'18.06.2007','12:00',14.3,750.8,2.6,95,negative_influence,no
'17.06.2007','12:00',20.5,754.1,3.3,41,positive_influence,no
'16.06.2007','12:00',17.3,760.0,5.9,37,positive_influence,no
'15.06.2007','12:00',12.8,750.2,9.8,67,positive_influence,no
'14.06.2007','12:00',19.0,753.8,3.6,46,positive_influence,no
'13.06.2007','12:00',20.5,748.4,5.4,64,positive_influence,no
'12.06.2007','12:00',21.0,750.2,1.8,46,positive_influence,no
'11.06.2007','12:00',16.1,760.0,9.8,45,positive_influence,no
'10.06.2007','12:00',16.9,762.7,2.7,52,negative_influence,no
'09.06.2007','12:00',22.0,762.6,0.1,46,negative_influence,no
'08.06.2007','12:00',22.4,762.4,0.2,49,negative_influence,no
'07.06.2007','12:00',20.0,766.1,3.7,46,negative_influence,no
'06.06.2007','12:00',20.5,766.8,0.7,46,negative_influence,no
'05.06.2007','12:00',19.2,771.4,4.6,41,negative_influence,no
'04.06.2007','12:00',20.1,770.6,0.8,27,negative_influence,no
'03.06.2007','12:00',18.5,775.4,4.8,45,negative_influence,no
'02.06.2007','12:00',13.9,775.5,0.1,45,negative_influence,no
'01.06.2007','12:00',12.1,770.7,4.8,50,negative_influence,no
'31.05.2007','12:00',16.5,758.6,12.1,91,negative_influence,yes
'30.05.2007','12:00',21.3,754.9,3.7,73,positive_influence,no
'29.05.2007','12:00',28.1,755.9,1.0,58,positive_influence,no
'28.05.2007','12:00',25.9,754.4,1.5,59,positive_influence,no
'27.05.2007','12:00',20.8,755.9,1.5,77,positive_influence,no
'26.05.2007','12:00',25.2,753.1,2.8,43,positive_influence,no
'25.05.2007','12:00',15.0,757.1,4.0,69,positive_influence,no
'24.05.2007','12:00',15.8,758.6,1.5,55,positive_influence,no
'23.05.2007','12:00',12.5,756.9,1.7,92,negative_influence,no
'22.05.2007','12:00',20.4,760.4,3.5,48,negative_influence,no
'21.05.2007','12:00',17.3,766.9,6.5,57,negative_influence,no
'20.05.2007','12:00',20.3,763.0,3.9,40,negative_influence,no
'19.05.2007','12:00',21.6,762.2,0.8,47,negative_influence,no
'18.05.2007','12:00',18.0,?,?,26,?,?
'17.05.2007','12:00',13.3,757.4,?,41,positive_influence,?
'16.05.2007','12:00',14.3,753.8,3.6,49,positive_influence,no
'15.05.2007','12:00',14.8,750.8,3.0,86,negative_influence,no
'14.05.2007','12:00',17.8,761.8,11.0,42,negative_influence,yes
'13.05.2007','12:00',12.1,758.7,3.1,50,positive_influence,no
'12.05.2007','12:00',9.2,750.6,8.1,78,positive_influence,no
'11.05.2007','12:00',13.6,747.0,3.6,30,positive_influence,no
'10.05.2007','12:00',7.5,745.9,1.1,80,positive_influence,no
'09.05.2007','12:00',6.9,740.6,5.3,94,negative_influence,no
'08.05.2007','12:00',12.6,747.1,6.5,66,positive_influence,no
'07.05.2007','12:00',15.9,755.6,8.5,31,positive_influence,no
'06.05.2007','12:00',10.1,763.4,7.8,47,negative_influence,no
'05.05.2007','12:00',6.3,763.9,0.5,51,negative_influence,no
'04.05.2007','12:00',6.1,756.8,7.1,51,positive_influence,no
'03.05.2007','12:00',5.6,759.9,3.1,74,positive_influence,no
'02.05.2007','12:00',3.6,754.9,5.0,80,positive_influence,no
'01.05.2007','12:00',2.8,762.3,7.4,52,negative_influence,no
'30.04.2007','12:00',0.1,754.8,7.5,92,negative_influence,no
'29.04.2007','12:00',5.9,762.0,7.2,51,negative_influence,no
'28.04.2007','12:00',5.1,764.3,2.3,41,negative_influence,no
'27.04.2007','12:00',10.5,760.4,3.9,79,negative_influence,no
'26.04.2007','12:00',8.0,766.4,6.0,90,negative_influence,no
'25.04.2007','12:00',7.3,768.4,2.0,74,negative_influence,no
'24.04.2007','12:00',5.6,762.8,5.6,82,negative_influence,no
'23.04.2007','12:00',9.5,764.6,1.8,43,negative_influence,no
'22.04.2007','12:00',4.9,760.3,4.3,75,negative_influence,no
'21.04.2007','12:00',7.1,747.3,13.0,66,positive_influence,yes
'20.04.2007','12:00',6.8,742.9,4.4,64,positive_influence,no
'19.04.2007','12:00',4.2,753.8,10.9,80,positive_influence,yes
'18.04.2007','12:00',7.3,747.8,6.0,85,negative_influence,no
'17.04.2007','12:00',16.5,753.9,6.1,49,positive_influence,no
'16.04.2007','12:00',13.3,765.4,11.5,54,negative_influence,yes
'15.04.2007','12:00',11.3,771.1,5.7,38,negative_influence,no
'14.04.2007','12:00',13.0,765.3,5.8,48,negative_influence,no
'13.04.2007','12:00',7.2,766.0,0.7,57,negative_influence,no
'12.04.2007','12:00',5.5,757.8,8.2,69,positive_influence,no
'11.04.2007','12:00',1.9,748.6,9.2,87,negative_influence,no
'10.04.2007','12:00',5.8,760.1,11.5,23,negative_influence,yes
'09.04.2007','12:00',3.3,757.6,2.5,50,positive_influence,no
'08.04.2007','12:00',1.4,752.2,5.4,56,positive_influence,no
'07.04.2007','12:00',1.9,750.8,1.4,57,positive_influence,no
'06.04.2007','12:00',4.9,743.4,7.4,67,positive_influence,no
'05.04.2007','12:00',4.6,740.6,2.8,73,positive_influence,no
'04.04.2007','12:00',-0.1,757.9,17.3,77,positive_influence,yes
'03.04.2007','12:00',4.5,751.8,6.1,79,positive_influence,no
'02.04.2007','12:00',8.1,761.2,9.4,57,negative_influence,no
'01.04.2007','12:00',5.2,772.0,10.8,54,negative_influence,yes
'31.03.2007','12:00',5.4,769.6,2.4,61,negative_influence,no
'30.03.2007','12:00',12.9,765.6,4.0,42,negative_influence,no
'29.03.2007','12:00',11.2,770.0,4.4,49,negative_influence,no
'28.03.2007','12:00',9.6,771.5,1.5,59,negative_influence,no
'27.03.2007','12:00',7.1,773.0,1.5,65,negative_influence,no
'26.03.2007','12:00',6.9,772.8,0.2,66,negative_influence,no
'25.03.2007','12:00',7.1,778.4,5.6,48,negative_influence,no
'24.03.2007','12:00',7.1,777.9,0.5,61,negative_influence,no
'23.03.2007','12:00',7.9,772.7,5.2,70,negative_influence,no
'22.03.2007','12:00',9.7,762.1,10.6,62,negative_influence,yes
'21.03.2007','12:00',4.9,758.8,3.3,89,negative_influence,no
